DT_CODE,Area_Name,Age,Total_P,Total_M,Total_F,Rural,Rural_M,Rural_F,Urban,Urban_M,Urban_F
493,District - Tapi (26),86,214,93,121,183,77,106,31,16,15
468,District - Kachchh (01),87,304,127,177,185,84,101,119,43,76
469,District - Banas Kantha (02),87,296,124,172,248,98,150,48,26,22
470,District - Patan   (03),87,187,88,99,126,58,68,61,30,31
471,District - Mahesana (04),87,313,179,134,217,118,99,96,61,35
472,District - Sabar Kantha (05),87,363,162,201,282,119,163,81,43,38
473,District - Gandhinagar (06),87,202,103,99,98,53,45,104,50,54
474,District - Ahmadabad (07),87,1750,838,912,155,66,89,1595,772,823
475,District - Surendranagar (08),87,330,144,186,201,86,115,129,58,71
476,District - Rajkot (09),87,846,395,451,353,156,197,493,239,254
477,District - Jamnagar (10),87,416,179,237,225,94,131,191,85,106
478,District - Porbandar  (11),87,92,42,50,47,20,27,45,22,23
479,District - Junagadh (12),87,495,209,286,331,142,189,164,67,97
480,District - Amreli (13),87,352,145,207,279,116,163,73,29,44
481,District - Bhavnagar (14),87,583,246,337,315,130,185,268,116,152
482,District - Anand   (15),87,402,197,205,232,118,114,170,79,91
483,District - Kheda (16),87,365,166,199,231,108,123,134,58,76
484,District - Panch Mahals (17),87,316,141,175,262,113,149,54,28,26
485,District - Dohad   (18),87,202,95,107,163,75,88,39,20,19
486,District - Vadodara (19),87,798,387,411,263,129,134,535,258,277
487,District - Narmada (20),87,77,42,35,60,29,31,17,13,4
488,District - Bharuch (21),87,271,138,133,175,85,90,96,53,43
489,District - The Dangs (22),87,15,8,7,14,7,7,1,1,0
490,District - Navsari   (23),87,393,185,208,268,130,138,125,55,70
491,District - Valsad (24),87,315,154,161,176,76,100,139,78,61
492,District - Surat (25),87,913,428,485,215,102,113,698,326,372
493,District - Tapi (26),87,121,62,59,104,51,53,17,11,6
468,District - Kachchh (01),88,353,137,216,205,73,132,148,64,84
469,District - Banas Kantha (02),88,313,111,202,273,93,180,40,18,22
470,District - Patan   (03),88,183,83,100,143,61,82,40,22,18
471,District - Mahesana (04),88,319,140,179,225,102,123,94,38,56
472,District - Sabar Kantha (05),88,413,166,247,362,142,220,51,24,27
473,District - Gandhinagar (06),88,208,88,120,113,44,69,95,44,51
474,District - Ahmadabad (07),88,1633,741,892,188,67,121,1445,674,771
475,District - Surendranagar (08),88,375,149,226,245,90,155,130,59,71
476,District - Rajkot (09),88,903,378,525,430,167,263,473,211,262
477,District - Jamnagar (10),88,473,189,284,274,105,169,199,84,115
478,District - Porbandar  (11),88,113,44,69,72,30,42,41,14,27
479,District - Junagadh (12),88,577,235,342,423,176,247,154,59,95
480,District - Amreli (13),88,423,173,250,349,144,205,74,29,45
481,District - Bhavnagar (14),88,608,223,385,373,123,250,235,100,135
482,District - Anand   (15),88,378,175,203,222,102,120,156,73,83
483,District - Kheda (16),88,407,150,257,292,105,187,115,45,70
484,District - Panch Mahals (17),88,352,131,221,307,112,195,45,19,26
485,District - Dohad   (18),88,295,121,174,258,100,158,37,21,16
486,District - Vadodara (19),88,799,363,436,289,124,165,510,239,271
487,District - Narmada (20),88,79,39,40,69,31,38,10,8,2
488,District - Bharuch (21),88,285,138,147,179,86,93,106,52,54
489,District - The Dangs (22),88,25,10,15,21,8,13,4,2,2
490,District - Navsari   (23),88,411,178,233,273,120,153,138,58,80
491,District - Valsad (24),88,349,153,196,194,83,111,155,70,85
492,District - Surat (25),88,1003,483,520,254,118,136,749,365,384
493,District - Tapi (26),88,137,62,75,120,54,66,17,8,9
468,District - Kachchh (01),89,287,112,175,174,73,101,113,39,74
469,District - Banas Kantha (02),89,224,89,135,190,77,113,34,12,22
470,District - Patan   (03),89,162,61,101,119,41,78,43,20,23
471,District - Mahesana (04),89,349,129,220,228,87,141,121,42,79
472,District - Sabar Kantha (05),89,370,160,210,300,125,175,70,35,35
473,District - Gandhinagar (06),89,214,79,135,114,42,72,100,37,63
474,District - Ahmadabad (07),89,1563,688,875,165,65,100,1398,623,775
475,District - Surendranagar (08),89,267,99,168,180,65,115,87,34,53
476,District - Rajkot (09),89,876,355,521,400,163,237,476,192,284
477,District - Jamnagar (10),89,445,164,281,261,95,166,184,69,115
478,District - Porbandar  (11),89,130,60,70,63,27,36,67,33,34
479,District - Junagadh (12),89,558,210,348,390,141,249,168,69,99
480,District - Amreli (13),89,450,180,270,354,139,215,96,41,55
481,District - Bhavnagar (14),89,665,245,420,396,144,252,269,101,168
482,District - Anand   (15),89,314,142,172,189,86,103,125,56,69
483,District - Kheda (16),89,404,190,214,288,135,153,116,55,61
484,District - Panch Mahals (17),89,292,128,164,247,103,144,45,25,20
485,District - Dohad   (18),89,240,96,144,202,77,125,38,19,19
486,District - Vadodara (19),89,700,292,408,268,115,153,432,177,255
487,District - Narmada (20),89,86,42,44,74,35,39,12,7,5
488,District - Bharuch (21),89,283,133,150,170,78,92,113,55,58
489,District - The Dangs (22),89,18,9,9,15,8,7,3,1,2
490,District - Navsari   (23),89,304,135,169,206,95,111,98,40,58
491,District - Valsad (24),89,315,134,181,167,69,98,148,65,83
492,District - Surat (25),89,897,395,502,220,89,131,677,306,371
493,District - Tapi (26),89,127,61,66,107,52,55,20,9,11
468,District - Kachchh (01),90,1483,492,991,1111,376,735,372,116,256
469,District - Banas Kantha (02),90,1680,610,1070,1478,553,925,202,57,145
470,District - Patan   (03),90,935,352,583,767,300,467,168,52,116
471,District - Mahesana (04),90,1577,537,1040,1240,426,814,337,111,226
472,District - Sabar Kantha (05),90,1707,661,1046,1537,614,923,170,47,123
473,District - Gandhinagar (06),90,911,296,615,613,212,401,298,84,214
474,District - Ahmadabad (07),90,3801,1360,2441,817,293,524,2984,1067,1917
475,District - Surendranagar (08),90,1513,504,1009,1161,412,749,352,92,260
476,District - Rajkot (09),90,3544,1207,2337,1999,713,1286,1545,494,1051
477,District - Jamnagar (10),90,2216,771,1445,1521,552,969,695,219,476
478,District - Porbandar  (11),90,574,184,390,370,117,253,204,67,137
479,District - Junagadh (12),90,2995,1048,1947,2342,834,1508,653,214,439
480,District - Amreli (13),90,2272,754,1518,1879,637,1242,393,117,276
481,District - Bhavnagar (14),90,2842,929,1913,1967,652,1315,875,277,598
482,District - Anand   (15),90,1117,407,710,801,297,504,316,110,206
483,District - Kheda (16),90,1284,506,778,1030,416,614,254,90,164
484,District - Panch Mahals (17),90,1317,580,737,1198,535,663,119,45,74
485,District - Dohad   (18),90,777,346,431,697,305,392,80,41,39
486,District - Vadodara (19),90,1905,745,1160,971,413,558,934,332,602
487,District - Narmada (20),90,246,114,132,212,105,107,34,9,25
488,District - Bharuch (21),90,651,223,428,447,152,295,204,71,133
489,District - The Dangs (22),90,47,23,24,39,20,19,8,3,5
490,District - Navsari   (23),90,753,267,486,538,200,338,215,67,148
491,District - Valsad (24),90,684,264,420,422,161,261,262,103,159
492,District - Surat (25),90,2211,804,1407,559,210,349,1652,594,1058
493,District - Tapi (26),90,307,118,189,272,101,171,35,17,18
468,District - Kachchh (01),91,402,135,267,264,80,184,138,55,83
469,District - Banas Kantha (02),91,352,142,210,304,120,184,48,22,26
470,District - Patan   (03),91,206,74,132,154,53,101,52,21,31
471,District - Mahesana (04),91,303,125,178,208,86,122,95,39,56
472,District - Sabar Kantha (05),91,354,163,191,299,139,160,55,24,31
473,District - Gandhinagar (06),91,204,82,122,114,42,72,90,40,50
474,District - Ahmadabad (07),91,1648,711,937,273,104,169,1375,607,768
475,District - Surendranagar (08),91,360,148,212,264,113,151,96,35,61
476,District - Rajkot (09),91,1133,441,692,568,225,343,565,216,349
477,District - Jamnagar (10),91,751,303,448,436,167,269,315,136,179
478,District - Porbandar  (11),91,189,77,112,118,49,69,71,28,43
479,District - Junagadh (12),91,832,310,522,596,219,377,236,91,145
480,District - Amreli (13),91,640,274,366,475,204,271,165,70,95
481,District - Bhavnagar (14),91,822,338,484,531,211,320,291,127,164
482,District - Anand   (15),91,401,166,235,250,98,152,151,68,83
483,District - Kheda (16),91,423,197,226,319,150,169,104,47,57
484,District - Panch Mahals (17),91,398,189,209,351,164,187,47,25,22
485,District - Dohad   (18),91,324,142,182,291,126,165,33,16,17
486,District - Vadodara (19),91,733,328,405,292,127,165,441,201,240
487,District - Narmada (20),91,96,59,37,85,54,31,11,5,6
488,District - Bharuch (21),91,311,133,178,188,77,111,123,56,67
489,District - The Dangs (22),91,22,8,14,18,5,13,4,3,1
490,District - Navsari   (23),91,333,141,192,233,98,135,100,43,57
491,District - Valsad (24),91,329,150,179,218,98,120,111,52,59
492,District - Surat (25),91,1120,539,581,228,103,125,892,436,456
493,District - Tapi (26),91,112,54,58,101,50,51,11,4,7
468,District - Kachchh (01),92,262,98,164,166,61,105,96,37,59
469,District - Banas Kantha (02),92,235,114,121,205,98,107,30,16,14
470,District - Patan   (03),92,164,75,89,117,54,63,47,21,26
471,District - Mahesana (04),92,255,108,147,176,75,101,79,33,46
472,District - Sabar Kantha (05),92,276,123,153,235,104,131,41,19,22
473,District - Gandhinagar (06),92,159,57,102,93,35,58,66,22,44
474,District - Ahmadabad (07),92,1307,627,680,186,86,100,1121,541,580
475,District - Surendranagar (08),92,227,91,136,156,59,97,71,32,39
476,District - Rajkot (09),92,760,349,411,352,160,192,408,189,219
477,District - Jamnagar (10),92,478,210,268,272,118,154,206,92,114
478,District - Porbandar  (11),92,113,44,69,73,24,49,40,20,20
479,District - Junagadh (12),92,514,215,299,349,142,207,165,73,92
480,District - Amreli (13),92,424,197,227,325,142,183,99,55,44
481,District - Bhavnagar (14),92,541,249,292,367,166,201,174,83,91
482,District - Anand   (15),92,319,134,185,198,90,108,121,44,77
483,District - Kheda (16),92,343,174,169,250,125,125,93,49,44
484,District - Panch Mahals (17),92,292,140,152,257,126,131,35,14,21
485,District - Dohad   (18),92,240,122,118,213,109,104,27,13,14
486,District - Vadodara (19),92,617,290,327,261,123,138,356,167,189
487,District - Narmada (20),92,62,29,33,53,26,27,9,3,6
488,District - Bharuch (21),92,228,98,130,136,64,72,92,34,58
489,District - The Dangs (22),92,16,9,7,14,7,7,2,2,0
490,District - Navsari   (23),92,264,110,154,187,76,111,77,34,43
491,District - Valsad (24),92,269,130,139,154,73,81,115,57,58
492,District - Surat (25),92,1041,547,494,197,94,103,844,453,391
493,District - Tapi (26),92,107,35,72,89,29,60,18,6,12
468,District - Kachchh (01),93,155,53,102,90,29,61,65,24,41
469,District - Banas Kantha (02),93,137,61,76,104,48,56,33,13,20
470,District - Patan   (03),93,72,29,43,52,22,30,20,7,13
471,District - Mahesana (04),93,150,71,79,87,39,48,63,32,31
472,District - Sabar Kantha (05),93,160,64,96,132,51,81,28,13,15
473,District - Gandhinagar (06),93,104,50,54,48,23,25,56,27,29
474,District - Ahmadabad (07),93,942,472,470,122,62,60,820,410,410
475,District - Surendranagar (08),93,153,68,85,104,47,57,49,21,28
476,District - Rajkot (09),93,485,215,270,225,96,129,260,119,141
477,District - Jamnagar (10),93,259,106,153,141,54,87,118,52,66
478,District - Porbandar  (11),93,61,30,31,30,16,14,31,14,17
479,District - Junagadh (12),93,290,125,165,206,89,117,84,36,48
480,District - Amreli (13),93,253,101,152,182,73,109,71,28,43
481,District - Bhavnagar (14),93,349,162,187,215,97,118,134,65,69
482,District - Anand   (15),93,206,88,118,131,57,74,75,31,44
483,District - Kheda (16),93,210,96,114,148,65,83,62,31,31
484,District - Panch Mahals (17),93,158,69,89,138,63,75,20,6,14
485,District - Dohad   (18),93,144,59,85,133,55,78,11,4,7
486,District - Vadodara (19),93,449,204,245,151,72,79,298,132,166
487,District - Narmada (20),93,37,23,14,31,18,13,6,5,1
488,District - Bharuch (21),93,163,71,92,100,44,56,63,27,36
489,District - The Dangs (22),93,15,6,9,13,6,7,2,0,2
490,District - Navsari   (23),93,183,88,95,129,62,67,54,26,28
491,District - Valsad (24),93,184,87,97,105,47,58,79,40,39
492,District - Surat (25),93,691,351,340,133,53,80,558,298,260
493,District - Tapi (26),93,72,33,39,64,30,34,8,3,5
468,District - Kachchh (01),94,174,72,102,88,33,55,86,39,47
469,District - Banas Kantha (02),94,151,58,93,124,49,75,27,9,18
470,District - Patan   (03),94,96,42,54,58,21,37,38,21,17
471,District - Mahesana (04),94,174,85,89,119,60,59,55,25,30
472,District - Sabar Kantha (05),94,166,63,103,138,52,86,28,11,17
473,District - Gandhinagar (06),94,122,60,62,67,29,38,55,31,24
474,District - Ahmadabad (07),94,1014,477,537,108,51,57,906,426,480
475,District - Surendranagar (08),94,155,61,94,117,46,71,38,15,23
476,District - Rajkot (09),94,512,230,282,228,99,129,284,131,153
477,District - Jamnagar (10),94,295,129,166,153,70,83,142,59,83
478,District - Porbandar  (11),94,67,26,41,25,7,18,42,19,23
479,District - Junagadh (12),94,348,138,210,254,96,158,94,42,52
480,District - Amreli (13),94,281,124,157,216,99,117,65,25,40
481,District - Bhavnagar (14),94,347,144,203,208,88,120,139,56,83
482,District - Anand   (15),94,202,83,119,139,59,80,63,24,39
483,District - Kheda (16),94,230,101,129,165,73,92,65,28,37
484,District - Panch Mahals (17),94,199,82,117,164,67,97,35,15,20
485,District - Dohad   (18),94,195,99,96,174,86,88,21,13,8
486,District - Vadodara (19),94,492,213,279,189,87,102,303,126,177
487,District - Narmada (20),94,44,23,21,39,21,18,5,2,3
488,District - Bharuch (21),94,158,77,81,89,39,50,69,38,31
489,District - The Dangs (22),94,13,7,6,10,6,4,3,1,2
490,District - Navsari   (23),94,171,75,96,113,49,64,58,26,32
491,District - Valsad (24),94,203,102,101,120,62,58,83,40,43
492,District - Surat (25),94,686,341,345,136,56,80,550,285,265
493,District - Tapi (26),94,96,43,53,83,37,46,13,6,7
468,District - Kachchh (01),95,437,154,283,313,118,195,124,36,88
469,District - Banas Kantha (02),95,525,206,319,446,180,266,79,26,53
470,District - Patan   (03),95,320,133,187,252,106,146,68,27,41
471,District - Mahesana (04),95,598,229,369,480,178,302,118,51,67
472,District - Sabar Kantha (05),95,620,233,387,530,206,324,90,27,63
473,District - Gandhinagar (06),95,354,113,241,212,77,135,142,36,106
474,District - Ahmadabad (07),95,1814,790,1024,316,143,173,1498,647,851
475,District - Surendranagar (08),95,469,163,306,363,131,232,106,32,74
476,District - Rajkot (09),95,1343,507,836,699,245,454,644,262,382
477,District - Jamnagar (10),95,848,337,511,544,216,328,304,121,183
478,District - Porbandar  (11),95,199,60,139,108,33,75,91,27,64
479,District - Junagadh (12),95,1047,412,635,797,316,481,250,96,154
480,District - Amreli (13),95,823,308,515,664,249,415,159,59,100
481,District - Bhavnagar (14),95,1083,402,681,754,291,463,329,111,218
482,District - Anand   (15),95,485,194,291,348,141,207,137,53,84
483,District - Kheda (16),95,541,251,290,436,207,229,105,44,61
484,District - Panch Mahals (17),95,482,248,234,428,222,206,54,26,28
485,District - Dohad   (18),95,385,206,179,350,195,155,35,11,24
486,District - Vadodara (19),95,836,370,466,415,197,218,421,173,248
487,District - Narmada (20),95,93,50,43,84,48,36,9,2,7
488,District - Bharuch (21),95,331,125,206,222,85,137,109,40,69
489,District - The Dangs (22),95,22,13,9,20,12,8,2,1,1
490,District - Navsari   (23),95,342,133,209,256,101,155,86,32,54
491,District - Valsad (24),95,356,155,201,233,107,126,123,48,75
492,District - Surat (25),95,1235,545,690,260,99,161,975,446,529
493,District - Tapi (26),95,130,56,74,111,48,63,19,8,11
468,District - Kachchh (01),96,189,77,112,113,44,69,76,33,43
469,District - Banas Kantha (02),96,146,60,86,118,50,68,28,10,18
470,District - Patan   (03),96,116,56,60,78,40,38,38,16,22
471,District - Mahesana (04),96,172,76,96,119,49,70,53,27,26
472,District - Sabar Kantha (05),96,185,89,96,150,75,75,35,14,21
473,District - Gandhinagar (06),96,142,55,87,79,34,45,63,21,42
474,District - Ahmadabad (07),96,1012,495,517,121,52,69,891,443,448
475,District - Surendranagar (08),96,161,60,101,104,38,66,57,22,35
476,District - Rajkot (09),96,621,243,378,292,115,177,329,128,201
477,District - Jamnagar (10),96,344,149,195,210,86,124,134,63,71
478,District - Porbandar  (11),96,97,36,61,66,20,46,31,16,15
479,District - Junagadh (12),96,396,174,222,289,126,163,107,48,59
480,District - Amreli (13),96,289,113,176,211,83,128,78,30,48
481,District - Bhavnagar (14),96,416,173,243,271,108,163,145,65,80
482,District - Anand   (15),96,210,92,118,148,64,84,62,28,34
483,District - Kheda (16),96,253,102,151,178,70,108,75,32,43
484,District - Panch Mahals (17),96,206,97,109,186,90,96,20,7,13
485,District - Dohad   (18),96,172,90,82,160,86,74,12,4,8
486,District - Vadodara (19),96,384,191,193,162,84,78,222,107,115
487,District - Narmada (20),96,42,25,17,40,24,16,2,1,1
488,District - Bharuch (21),96,175,84,91,101,45,56,74,39,35
489,District - The Dangs (22),96,12,1,11,11,1,10,1,0,1
490,District - Navsari   (23),96,153,64,89,114,50,64,39,14,25
491,District - Valsad (24),96,203,96,107,111,52,59,92,44,48
492,District - Surat (25),96,709,352,357,146,67,79,563,285,278
493,District - Tapi (26),96,83,48,35,75,44,31,8,4,4
468,District - Kachchh (01),97,136,59,77,89,39,50,47,20,27
469,District - Banas Kantha (02),97,91,37,54,70,30,40,21,7,14
470,District - Patan   (03),97,77,36,41,55,24,31,22,12,10
471,District - Mahesana (04),97,134,61,73,77,39,38,57,22,35
472,District - Sabar Kantha (05),97,135,68,67,117,62,55,18,6,12
473,District - Gandhinagar (06),97,90,39,51,50,25,25,40,14,26
474,District - Ahmadabad (07),97,767,377,390,94,37,57,673,340,333
475,District - Surendranagar (08),97,110,55,55,75,38,37,35,17,18
476,District - Rajkot (09),97,384,147,237,165,57,108,219,90,129
477,District - Jamnagar (10),97,220,111,109,122,64,58,98,47,51
478,District - Porbandar  (11),97,41,21,20,23,11,12,18,10,8
479,District - Junagadh (12),97,240,123,117,173,91,82,67,32,35
480,District - Amreli (13),97,227,94,133,168,66,102,59,28,31
481,District - Bhavnagar (14),97,228,110,118,144,70,74,84,40,44
482,District - Anand   (15),97,136,72,64,97,53,44,39,19,20
483,District - Kheda (16),97,193,90,103,129,65,64,64,25,39
484,District - Panch Mahals (17),97,142,70,72,123,60,63,19,10,9
485,District - Dohad   (18),97,113,47,66,104,43,61,9,4,5
486,District - Vadodara (19),97,332,156,176,135,59,76,197,97,100
487,District - Narmada (20),97,38,23,15,37,22,15,1,1,0
488,District - Bharuch (21),97,127,75,52,65,36,29,62,39,23
489,District - The Dangs (22),97,12,6,6,11,6,5,1,0,1
490,District - Navsari   (23),97,134,58,76,91,36,55,43,22,21
491,District - Valsad (24),97,159,72,87,112,56,56,47,16,31
492,District - Surat (25),97,547,278,269,131,59,72,416,219,197
493,District - Tapi (26),97,46,19,27,42,18,24,4,1,3
468,District - Kachchh (01),98,167,55,112,121,38,83,46,17,29
469,District - Banas Kantha (02),98,165,69,96,141,57,84,24,12,12
470,District - Patan   (03),98,107,50,57,83,37,46,24,13,11
471,District - Mahesana (04),98,164,70,94,121,54,67,43,16,27
472,District - Sabar Kantha (05),98,218,96,122,176,75,101,42,21,21
473,District - Gandhinagar (06),98,115,49,66,75,28,47,40,21,19
474,District - Ahmadabad (07),98,939,439,500,143,65,78,796,374,422
475,District - Surendranagar (08),98,192,78,114,141,58,83,51,20,31
476,District - Rajkot (09),98,566,246,320,286,111,175,280,135,145
477,District - Jamnagar (10),98,366,155,211,218,78,140,148,77,71
478,District - Porbandar  (11),98,76,28,48,43,12,31,33,16,17
479,District - Junagadh (12),98,407,164,243,297,125,172,110,39,71
480,District - Amreli (13),98,345,135,210,267,104,163,78,31,47
481,District - Bhavnagar (14),98,430,168,262,304,113,191,126,55,71
482,District - Anand   (15),98,218,83,135,146,54,92,72,29,43
483,District - Kheda (16),98,282,120,162,218,90,128,64,30,34
484,District - Panch Mahals (17),98,201,77,124,173,66,107,28,11,17
485,District - Dohad   (18),98,179,85,94,169,81,88,10,4,6
486,District - Vadodara (19),98,404,181,223,173,78,95,231,103,128
487,District - Narmada (20),98,52,22,30,49,21,28,3,1,2
488,District - Bharuch (21),98,151,69,82,86,29,57,65,40,25
489,District - The Dangs (22),98,14,9,5,13,8,5,1,1,0
490,District - Navsari   (23),98,143,66,77,101,44,57,42,22,20
491,District - Valsad (24),98,200,104,96,131,60,71,69,44,25
492,District - Surat (25),98,643,322,321,142,56,86,501,266,235
493,District - Tapi (26),98,89,41,48,78,36,42,11,5,6
468,District - Kachchh (01),99,140,41,99,93,25,68,47,16,31
469,District - Banas Kantha (02),99,146,50,96,126,44,82,20,6,14
470,District - Patan   (03),99,64,28,36,53,23,30,11,5,6
471,District - Mahesana (04),99,136,39,97,104,32,72,32,7,25
472,District - Sabar Kantha (05),99,154,65,89,144,61,83,10,4,6
473,District - Gandhinagar (06),99,83,28,55,57,19,38,26,9,17
474,District - Ahmadabad (07),99,476,176,300,86,26,60,390,150,240
475,District - Surendranagar (08),99,145,47,98,124,39,85,21,8,13
476,District - Rajkot (09),99,414,134,280,243,79,164,171,55,116
477,District - Jamnagar (10),99,259,85,174,170,51,119,89,34,55
478,District - Porbandar  (11),99,65,22,43,39,10,29,26,12,14
479,District - Junagadh (12),99,338,126,212,270,100,170,68,26,42
480,District - Amreli (13),99,242,89,153,202,77,125,40,12,28
481,District - Bhavnagar (14),99,336,117,219,237,86,151,99,31,68
482,District - Anand   (15),99,109,40,69,75,27,48,34,13,21
483,District - Kheda (16),99,167,60,107,134,53,81,33,7,26
484,District - Panch Mahals (17),99,159,63,96,141,57,84,18,6,12
485,District - Dohad   (18),99,120,63,57,109,60,49,11,3,8
486,District - Vadodara (19),99,241,93,148,128,53,75,113,40,73
487,District - Narmada (20),99,23,9,14,20,8,12,3,1,2
488,District - Bharuch (21),99,77,40,37,51,23,28,26,17,9
489,District - The Dangs (22),99,7,5,2,6,4,2,1,1,0
490,District - Navsari   (23),99,95,41,54,71,28,43,24,13,11
491,District - Valsad (24),99,109,55,54,66,31,35,43,24,19
492,District - Surat (25),99,284,135,149,62,24,38,222,111,111
493,District - Tapi (26),99,34,14,20,34,14,20,0,0,0
468,District - Kachchh (01),100+,781,256,525,491,133,358,290,123,167
469,District - Banas Kantha (02),100+,875,357,518,736,300,436,139,57,82
470,District - Patan   (03),100+,482,203,279,385,154,231,97,49,48
471,District - Mahesana (04),100+,1042,464,578,739,305,434,303,159,144
472,District - Sabar Kantha (05),100+,1191,482,709,1014,408,606,177,74,103
473,District - Gandhinagar (06),100+,727,324,403,422,169,253,305,155,150
474,District - Ahmadabad (07),100+,3708,1810,1898,563,224,339,3145,1586,1559
475,District - Surendranagar (08),100+,826,303,523,583,200,383,243,103,140
476,District - Rajkot (09),100+,2277,909,1368,1119,417,702,1158,492,666
477,District - Jamnagar (10),100+,1228,428,800,721,226,495,507,202,305
478,District - Porbandar  (11),100+,298,112,186,182,62,120,116,50,66
479,District - Junagadh (12),100+,1658,628,1030,1237,445,792,421,183,238
480,District - Amreli (13),100+,1192,397,795,991,327,664,201,70,131
481,District - Bhavnagar (14),100+,1820,631,1189,1235,417,818,585,214,371
482,District - Anand   (15),100+,877,376,501,575,240,335,302,136,166
483,District - Kheda (16),100+,982,441,541,809,350,459,173,91,82
484,District - Panch Mahals (17),100+,948,461,487,870,432,438,78,29,49
485,District - Dohad   (18),100+,602,304,298,549,283,266,53,21,32
486,District - Vadodara (19),100+,1802,823,979,833,376,457,969,447,522
487,District - Narmada (20),100+,179,72,107,159,66,93,20,6,14
488,District - Bharuch (21),100+,665,316,349,439,214,225,226,102,124
489,District - The Dangs (22),100+,47,23,24,39,19,20,8,4,4
490,District - Navsari   (23),100+,427,189,238,317,133,184,110,56,54
491,District - Valsad (24),100+,535,243,292,307,138,169,228,105,123
492,District - Surat (25),100+,1688,773,915,359,151,208,1329,622,707
493,District - Tapi (26),100+,244,109,135,215,96,119,29,13,16
468,District - Kachchh (01),Age not stated,3629,1909,1720,991,537,454,2638,1372,1266
469,District - Banas Kantha (02),Age not stated,2600,1348,1252,2321,1209,1112,279,139,140
470,District - Patan   (03),Age not stated,2531,1400,1131,2273,1258,1015,258,142,116
471,District - Mahesana (04),Age not stated,3603,1886,1717,1989,1071,918,1614,815,799
472,District - Sabar Kantha (05),Age not stated,3590,1890,1700,2747,1448,1299,843,442,401
473,District - Gandhinagar (06),Age not stated,5676,2912,2764,3734,1924,1810,1942,988,954
474,District - Ahmadabad (07),Age not stated,19320,10291,9029,2505,1406,1099,16815,8885,7930
475,District - Surendranagar (08),Age not stated,2899,1594,1305,1947,1088,859,952,506,446
476,District - Rajkot (09),Age not stated,11543,5829,5714,3724,1876,1848,7819,3953,3866
477,District - Jamnagar (10),Age not stated,4747,2446,2301,2168,1129,1039,2579,1317,1262
478,District - Porbandar  (11),Age not stated,1148,624,524,231,127,104,917,497,420
479,District - Junagadh (12),Age not stated,4388,2245,2143,2313,1186,1127,2075,1059,1016
480,District - Amreli (13),Age not stated,5546,2867,2679,4261,2195,2066,1285,672,613
481,District - Bhavnagar (14),Age not stated,6065,3082,2983,3310,1695,1615,2755,1387,1368
482,District - Anand   (15),Age not stated,6271,3349,2922,3800,2033,1767,2471,1316,1155
483,District - Kheda (16),Age not stated,22358,11560,10798,16321,8397,7924,6037,3163,2874
484,District - Panch Mahals (17),Age not stated,5601,2889,2712,4868,2496,2372,733,393,340
485,District - Dohad   (18),Age not stated,5202,2709,2493,4820,2499,2321,382,210,172
486,District - Vadodara (19),Age not stated,28401,14499,13902,12786,6379,6407,15615,8120,7495
487,District - Narmada (20),Age not stated,2091,1073,1018,1984,1025,959,107,48,59
488,District - Bharuch (21),Age not stated,9470,4871,4599,5396,2712,2684,4074,2159,1915
489,District - The Dangs (22),Age not stated,348,217,131,196,102,94,152,115,37
490,District - Navsari   (23),Age not stated,7352,3771,3581,4825,2490,2335,2527,1281,1246
491,District - Valsad (24),Age not stated,15366,7791,7575,10287,5090,5197,5079,2701,2378
492,District - Surat (25),Age not stated,53718,29782,23936,11069,5487,5582,42649,24295,18354
493,District - Tapi (26),Age not stated,5381,2712,2669,4816,2414,2402,565,298,267
